edunum	position	chars	words	zwords	parentnum	dist	zdist	children	zchildren
51	0.9807692307692307	15	3	-9.328006547580365	6	45	32.28852980970888	1	-2.9353226006494326
6	0.057692307692307696	39	12	1.8976027968472382	0	0	-3.0768259014922705	12	33.30465432938765
1	0.009615384615384616	51	11	-0.17977289654342288	6	-5	-6.5399199897519695	1	-3.9513996661985344
10	0.09615384615384616	17	4	-14.721402750278049	6	4	-0.3063506308845119	3	2.822428332998954
12	0.11538461538461539	35	8	-6.4118999767154055	10	2	-1.6915882661883912	1	-3.9513996661985344
21	0.20192307692307693	41	10	-2.2571485899340837	10	11	4.541981092679066	2	-0.5644856665997903
13	0.125	63	13	3.9749784902378993	21	-8	-8.617776442707788	5	9.596256332196443
16	0.15384615384615385	141	30	39.29036527787914	13	3	-0.9989694485364516	1	-3.9513996661985344
18	0.17307692307692307	46	9	-4.334524283324745	13	5	0.38626818676742775	1	-3.9513996661985344
22	0.21153846153846154	104	22	22.67135973075385	21	1	-2.384207083840331	1	-3.9513996661985344
26	0.25	79	17	12.284481263800544	27	-1	-3.7694447191442104	1	-3.9513996661985344
24	0.23076923076923078	34	8	-6.4118999767154055	26	-2	-4.46206353679615	1	-3.9513996661985344
27	0.25961538461538464	14	4	-14.721402750278049	6	21	11.468169269198462	2	-0.5644856665997903
28	0.2692307692307692	110	21	20.593984037363185	27	1	-2.384207083840331	2	-0.5644856665997903
29	0.27884615384615385	74	15	8.129729877019221	28	1	-2.384207083840331	2	-0.5644856665997903
30	0.28846153846153844	50	10	-2.2571485899340837	29	1	-2.384207083840331	3	2.822428332998954
32	0.3076923076923077	82	18	14.361856957191204	30	2	-1.6915882661883912	2	-0.5644856665997903
34	0.3269230769230769	48	11	-0.17977289654342288	32	2	-1.6915882661883912	1	-3.9513996661985344
37	0.3557692307692308	19	4	-14.721402750278049	30	7	1.7715058220713071	1	-3.9513996661985344
38	0.36538461538461536	77	13	3.9749784902378993	29	9	3.1567434573751867	2	-0.5644856665997903
42	0.40384615384615385	25	5	-12.644027056887388	28	14	6.619837545634884	2	-0.5644856665997903
51	0.49038461538461536	18	5	-12.644027056887388	6	45	28.091020892845016	9	23.143912330591423
46	0.4423076923076923	42	9	-4.334524283324745	51	-5	-6.5399199897519695	2	-0.5644856665997903
47	0.4519230769230769	51	10	-2.2571485899340837	46	1	-2.384207083840331	1	-3.9513996661985344
49	0.47115384615384615	64	15	8.129729877019221	51	-2	-4.46206353679615	1	-3.9513996661985344
55	0.5288461538461539	48	12	1.8976027968472382	51	4	-0.3063506308845119	2	-0.5644856665997903
56	0.5384615384615384	30	7	-8.489275670106068	51	5	0.38626818676742775	2	-0.5644856665997903
60	0.5769230769230769	36	8	-6.4118999767154055	61	-1	-3.7694447191442104	1	-3.9513996661985344
61	0.5865384615384616	37	8	-6.4118999767154055	51	10	3.849362275027126	1	-3.9513996661985344
62	0.5961538461538461	55	13	3.9749784902378993	51	11	4.541981092679066	1	-3.9513996661985344
63	0.6057692307692307	23	5	-12.644027056887388	62	1	-2.384207083840331	1	-3.9513996661985344
67	0.6442307692307693	70	14	6.05235418362856	68	-1	-3.7694447191442104	1	-3.9513996661985344
68	0.6538461538461539	85	21	20.593984037363185	6	62	39.86554079292799	4	6.209342332597698
70	0.6730769230769231	48	11	-0.17977289654342288	68	2	-1.6915882661883912	3	2.822428332998954
73	0.7019230769230769	75	18	14.361856957191204	68	5	0.38626818676742775	4	6.209342332597698
75	0.7211538461538461	91	20	18.516608343972525	73	2	-1.6915882661883912	1	-3.9513996661985344
77	0.7403846153846154	46	11	-0.17977289654342288	73	4	-0.3063506308845119	1	-3.9513996661985344
78	0.75	25	6	-10.566651363496728	77	1	-2.384207083840331	1	-3.9513996661985344
80	0.7692307692307693	54	12	1.8976027968472382	73	7	1.7715058220713071	2	-0.5644856665997903
82	0.7884615384615384	28	7	-8.489275670106068	80	2	-1.6915882661883912	1	-3.9513996661985344
85	0.8173076923076923	58	12	1.8976027968472382	86	-1	-3.7694447191442104	1	-3.9513996661985344
86	0.8269230769230769	72	17	12.284481263800544	89	-3	-5.15468235444809	3	2.822428332998954
89	0.8557692307692307	47	10	-2.2571485899340837	68	21	11.468169269198462	4	6.209342332597698
94	0.9038461538461539	46	13	3.9749784902378993	6	88	57.87363005187842	2	-0.5644856665997903
96	0.9230769230769231	51	13	3.9749784902378993	94	2	-1.6915882661883912	1	-3.9513996661985344
98	0.9423076923076923	39	10	-2.2571485899340837	6	92	60.644105322486176	3	2.822428332998954
101	0.9711538461538461	50	11	-0.17977289654342288	98	3	-0.9989694485364516	2	-0.5644856665997903
102	0.9807692307692307	29	7	-8.489275670106068	101	1	-2.384207083840331	2	-0.5644856665997903
7	0.07526881720430108	33	6	-9.213930243747436	0	0	-2.4932799289291374	7	19.809516352267384
3	0.03225806451612903	29	6	-9.213930243747436	7	-4	-6.909947231603608	1	-4.283138670760516
4	0.043010752688172046	80	11	-2.3477803024933364	3	1	-1.3891131032605195	1	-4.283138670760516
